sample_name,Broken,species,object_num,age
MV1012-BC-83,broken,bolivina argentea,1865,1834.2
MV1012-BC-83,broken,bolivina sp. a,1866,1834.2
MV1012-BC-83,broken,NOT FORAM,1867,1834.2
MV1012-BC-83,broken,bolivina alata,1868,1834.2
MV1012-BC-83,broken,bolivina alata,1869,1834.2
MV1012-BC-83,unbroken,bolivina argentea,1870,1834.2
MV1012-BC-83,broken,bulimina exilis,1871,1834.2
MV1012-BC-83,unbroken,bolivina argentea,1872,1834.2
MV1012-BC-83,broken,bolivina argentea,1873,1834.2
MV1012-BC-83,unbroken,bolivina argentea,1874,1834.2
MV1012-BC-83,unbroken,bolivina argentea,1875,1834.2
MV1012-BC-83,unbroken,bolivina argentea,1876,1834.2
MV1012-BC-83,broken,bolivina seminuda var. humilis,1877,1834.2
MV1012-BC-83,unbroken,bolivina alata,1878,1834.2
MV1012-BC-83,broken,bolivina argentea,1879,1834.2
MV1012-BC-83,broken,bolivina alata,1880,1834.2
MV1012-BC-83,broken,bolivina seminuda var. humilis,1881,1834.2
MV1012-BC-83,unbroken,bolivina argentea,1882,1834.2
MV1012-BC-83,broken,bolivina seminuda var. humilis,1883,1834.2
MV1012-BC-83,broken,NOT FORAM,1884,1834.2
MV1012-BC-83,broken,NOT FORAM,1885,1834.2
MV1012-BC-83,broken,NOT FORAM,1886,1834.2
MV1012-BC-83,unbroken,NOT FORAM,1887,1834.2
MV1012-BC-83,unbroken,bolivina argentea,1888,1834.2
MV1012-BC-83,unbroken,NOT FORAM,1889,1834.2
MV1012-BC-83,unbroken,bolivina argentea,1890,1834.2
MV1012-BC-83,broken,fursenkoina bradyi,1891,1834.2
MV1012-BC-83,broken,bolivina argentea,1892,1834.2
MV1012-BC-83,broken,NOT FORAM,1893,1834.2
MV1012-BC-83,broken,bolivina seminuda var. humilis,1894,1834.2
MV1012-BC-83,unbroken,bolivina argentea,1895,1834.2
MV1012-BC-83,unbroken,bulimina exilis,1896,1834.2
MV1012-BC-83,unbroken,NOT FORAM,1897,1834.2
MV1012-BC-83,unbroken,bolivina argentea,1898,1834.2
MV1012-BC-83,broken,bolivina seminuda var. humilis,1899,1834.2
MV1012-BC-83,broken,bolivina argentea,1900,1834.2
MV1012-BC-83,unbroken,bolivina argentea,1901,1834.2
MV1012-BC-83,broken,suggrunda eckisi,1902,1834.2
MV1012-BC-83,unbroken,bolivina argentea,1903,1834.2
MV1012-BC-83,unbroken,bolivina argentea,1904,1834.2
MV1012-BC-83,broken,bolivina seminuda var. humilis,1905,1834.2
MV1012-BC-83,unbroken,bolivina argentea,1906,1834.2
MV1012-BC-83,broken,bolivina argentea,1907,1834.2
MV1012-BC-83,broken,bolivina argentea,1908,1834.2
MV1012-BC-83,broken,NOT FORAM,1909,1834.2
MV1012-BC-83,unbroken,fursenkoina bradyi,1910,1834.2
MV1012-BC-83,unbroken,bolivina argentea,1911,1834.2
MV1012-BC-83,broken,NOT FORAM,1912,1834.2
MV1012-BC-83,unbroken,suggrunda eckisi,1913,1834.2
MV1012-BC-83,unbroken,suggrunda eckisi,1914,1834.2
MV1012-BC-83,broken,bolivina seminuda var. humilis,1915,1834.2
MV1012-BC-83,unbroken,bolivina argentea,1916,1834.2
MV1012-BC-83,unbroken,suggrunda eckisi,1917,1834.2
MV1012-BC-83,unbroken,bolivina argentea,1918,1834.2
MV1012-BC-83,broken,NOT FORAM,1919,1834.2
MV1012-BC-83,broken,bolivina seminuda var. humilis,1920,1834.2
MV1012-BC-83,unbroken,bolivina argentea,1921,1834.2
MV1012-BC-83,broken,NOT FORAM,1922,1834.2
MV1012-BC-83,broken,bolivina seminuda var. humilis,1923,1834.2
MV1012-BC-83,broken,bolivina argentea,1924,1834.2
MV1012-BC-83,unbroken,bolivina argentea,1925,1834.2
MV1012-BC-83,broken,suggrunda eckisi,1926,1834.2
MV1012-BC-83,broken,bolivina seminuda,1927,1834.2
MV1012-BC-83,broken,bolivina seminuda,1928,1834.2
MV1012-BC-83,broken,NOT FORAM,1929,1834.2
MV1012-BC-83,unbroken,bolivina argentea,1930,1834.2
MV1012-BC-83,broken,cassidulina crassa,1931,1834.2
MV1012-BC-83,broken,bolivina argentea,1932,1834.2
MV1012-BC-83,unbroken,bolivina alata,1933,1834.2
MV1012-BC-83,unbroken,globocassidulina subglobosa,1934,1834.2
MV1012-BC-83,unbroken,bolivina alata,1935,1834.2
MV1012-BC-83,unbroken,suggrunda eckisi,1936,1834.2
MV1012-BC-83,broken,bolivina seminuda var. humilis,1937,1834.2
MV1012-BC-83,broken,bolivina seminuda var. humilis,1938,1834.2
MV1012-BC-83,broken,NOT FORAM,1939,1834.2
MV1012-BC-83,broken,cassidulina carinata,1940,1834.2
MV1012-BC-83,broken,bolivina argentea,1941,1834.2
MV1012-BC-83,broken,NOT FORAM,1942,1834.2
MV1012-BC-83,broken,bulimina exilis,1943,1834.2
MV1012-BC-83,broken,bulimina exilis,1944,1834.2
MV1012-BC-83,unbroken,NOT FORAM,1945,1834.2
MV1012-BC-83,broken,bolivina argentea,1946,1834.2
MV1012-BC-83,broken,NOT FORAM,1947,1834.2
MV1012-BC-83,broken,NOT FORAM,1948,1834.2
MV1012-BC-83,unbroken,NOT FORAM,1949,1834.2
MV1012-BC-83,broken,bolivina argentea,1950,1834.2
MV1012-BC-83,unbroken,bolivina seminuda var. humilis,1951,1834.2
MV1012-BC-83,broken,bolivina seminuda var. humilis,1952,1834.2
MV1012-BC-83,unbroken,bolivina argentea,1953,1834.2
MV1012-BC-83,unbroken,bolivina argentea,1954,1834.2
MV1012-BC-83,broken,bolivina argentea,1955,1834.2
MV1012-BC-83,broken,NOT FORAM,1956,1834.2
MV1012-BC-83,unbroken,bolivina argentea,1957,1834.2
MV1012-BC-83,unbroken,bolivina argentea,1958,1834.2
MV1012-BC-83,unbroken,bolivina argentea,1959,1834.2
MV1012-BC-83,broken,bolivina argentea,1960,1834.2
MV1012-BC-83,broken,bolivina argentea,1961,1834.2
MV1012-BC-83,unbroken,NOT FORAM,1962,1834.2
MV1012-BC-83,broken,bolivina argentea,1963,1834.2
MV1012-BC-83,broken,bolivina argentea,1964,1834.2
MV1012-BC-83,unbroken,globocassidulina subglobosa,1965,1834.2
MV1012-BC-83,unbroken,bolivina argentea,1966,1834.2
MV1012-BC-83,unbroken,bolivina argentea,1967,1834.2
MV1012-BC-83,unbroken,bolivina argentea,1968,1834.2
MV1012-BC-83,unbroken,bolivina argentea,1969,1834.2
MV1012-BC-83,unbroken,chilostomella oolina,1970,1834.2
MV1012-BC-83,broken,bulimina exilis,1971,1834.2
MV1012-BC-83,unbroken,cassidulina crassa,1972,1834.2
MV1012-BC-83,unbroken,bolivina argentea,1973,1834.2
MV1012-BC-83,unbroken,bulimina exilis,1974,1834.2
MV1012-BC-83,unbroken,NOT FORAM,1975,1834.2
MV1012-BC-83,broken,bolivina argentea,1976,1834.2
MV1012-BC-83,broken,bolivina argentea,1977,1834.2
MV1012-BC-83,unbroken,gyroidina subtenera,1978,1834.2
MV1012-BC-83,broken,bolivina seminuda var. humilis,1979,1834.2
MV1012-BC-83,broken,bolivina argentea,1980,1834.2
MV1012-BC-83,broken,bolivina argentea,1981,1834.2
MV1012-BC-83,broken,bolivina alata,1982,1834.2
MV1012-BC-83,unbroken,bolivina argentea,1983,1834.2
MV1012-BC-83,broken,bolivina seminuda var. humilis,1984,1834.2
MV1012-BC-83,unbroken,bolivina argentea,1985,1834.2
MV1012-BC-83,unbroken,bolivina argentea,1986,1834.2
MV1012-BC-83,unbroken,NOT FORAM,1987,1834.2
MV1012-BC-83,unbroken,bolivina alata,1988,1834.2
MV1012-BC-83,broken,bolivina argentea,1989,1834.2
MV1012-BC-83,broken,bulimina exilis,1990,1834.2
MV1012-BC-83,unbroken,NOT FORAM,1991,1834.2
MV1012-BC-83,unbroken,bolivina argentea,1992,1834.2
MV1012-BC-83,broken,bolivina seminuda var. humilis,1993,1834.2
MV1012-BC-83,unbroken,suggrunda eckisi,1994,1834.2
MV1012-BC-83,unbroken,NOT FORAM,1995,1834.2
MV1012-BC-83,broken,bolivina argentea,1996,1834.2
MV1012-BC-83,broken,bolivina argentea,1997,1834.2
MV1012-BC-83,unbroken,astrononion stellatum,1998,1834.2
MV1012-BC-83,broken,bolivina seminuda var. humilis,1999,1834.2
MV1012-BC-83,broken,bolivina argentea,2000,1834.2
MV1012-BC-83,broken,NOT FORAM,2001,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2002,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2003,1834.2
MV1012-BC-83,broken,bolivina seminuda var. humilis,2004,1834.2
MV1012-BC-83,broken,bolivina argentea,2005,1834.2
MV1012-BC-83,broken,NOT FORAM,2006,1834.2
MV1012-BC-83,unbroken,bulimina exilis,2007,1834.2
MV1012-BC-83,broken,bolivina seminuda var. humilis,2008,1834.2
MV1012-BC-83,broken,bolivina argentea,2009,1834.2
MV1012-BC-83,broken,bolivina argentea,2010,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2011,1834.2
MV1012-BC-83,unbroken,suggrunda eckisi,2012,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2013,1834.2
MV1012-BC-83,broken,bolivina argentea,2014,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2015,1834.2
MV1012-BC-83,unbroken,NOT FORAM,2016,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2017,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2018,1834.2
MV1012-BC-83,unbroken,cibicidoides wuellerstorfi,2019,1834.2
MV1012-BC-83,unbroken,NOT FORAM,2020,1834.2
MV1012-BC-83,unbroken,bolivina seminuda var. humilis,2021,1834.2
MV1012-BC-83,unbroken,uvigerina peregrina,2022,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2023,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2024,1834.2
MV1012-BC-83,unbroken,NOT FORAM,2025,1834.2
MV1012-BC-83,unbroken,suggrunda eckisi,2026,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2027,1834.2
MV1012-BC-83,unbroken,bolivina alata,2028,1834.2
MV1012-BC-83,unbroken,bolivina seminuda var. humilis,2029,1834.2
MV1012-BC-83,unbroken,bolivina seminuda,2030,1834.2
MV1012-BC-83,broken,bolivina seminuda var. humilis,2031,1834.2
MV1012-BC-83,unbroken,NOT FORAM,2032,1834.2
MV1012-BC-83,broken,nonionella stella,2033,1834.2
MV1012-BC-83,broken,bulimina exilis,2034,1834.2
MV1012-BC-83,broken,bolivina argentea,2035,1834.2
MV1012-BC-83,unbroken,bolivina alata,2036,1834.2
MV1012-BC-83,broken,fursenkoina bradyi,2037,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2038,1834.2
MV1012-BC-83,unbroken,suggrunda eckisi,2039,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2040,1834.2
MV1012-BC-83,broken,bolivina argentea,2041,1834.2
MV1012-BC-83,broken,chilostomella oolina,2042,1834.2
MV1012-BC-83,broken,bolivina argentea,2043,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2044,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2045,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2046,1834.2
MV1012-BC-83,broken,suggrunda eckisi,2047,1834.2
MV1012-BC-83,unbroken,bolivina seminuda var. humilis,2048,1834.2
MV1012-BC-83,broken,bolivina argentea,2049,1834.2
MV1012-BC-83,broken,suggrunda eckisi,2050,1834.2
MV1012-BC-83,broken,bolivina argentea,2051,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2052,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2053,1834.2
MV1012-BC-83,broken,NOT FORAM,2054,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2055,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2056,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2057,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2058,1834.2
MV1012-BC-83,broken,bolivina alata,2059,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2060,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2061,1834.2
MV1012-BC-83,unbroken,NOT FORAM,2062,1834.2
MV1012-BC-83,unbroken,bolivina seminuda var. humilis,2063,1834.2
MV1012-BC-83,broken,bolivina seminuda var. humilis,2064,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2065,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2066,1834.2
MV1012-BC-83,broken,bolivina seminuda var. humilis,2067,1834.2
MV1012-BC-83,broken,bolivina seminuda,2068,1834.2
MV1012-BC-83,broken,NOT FORAM,2069,1834.2
MV1012-BC-83,broken,bolivina argentea,2070,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2071,1834.2
MV1012-BC-83,unbroken,bolivina alata,2072,1834.2
MV1012-BC-83,unbroken,bulimina exilis,2073,1834.2
MV1012-BC-83,broken,bolivina alata,2074,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2075,1834.2
MV1012-BC-83,broken,NOT FORAM,2076,1834.2
MV1012-BC-83,broken,bolivina argentea,2077,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2078,1834.2
MV1012-BC-83,broken,NOT FORAM,2079,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2080,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2081,1834.2
MV1012-BC-83,broken,bolivina argentea,2082,1834.2
MV1012-BC-83,unbroken,bolivina alata,2083,1834.2
MV1012-BC-83,unbroken,bulimina exilis,2084,1834.2
MV1012-BC-83,unbroken,nonionella stella,2085,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2086,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2087,1834.2
MV1012-BC-83,unbroken,bulimina exilis,2088,1834.2
MV1012-BC-83,unbroken,epistominella obesa,2089,1834.2
MV1012-BC-83,broken,bolivina seminuda var. humilis,2090,1834.2
MV1012-BC-83,broken,bulimina exilis,2091,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2092,1834.2
MV1012-BC-83,unbroken,bolivina alata,2093,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2094,1834.2
MV1012-BC-83,broken,bolivina argentea,2095,1834.2
MV1012-BC-83,unbroken,NOT FORAM,2096,1834.2
MV1012-BC-83,unbroken,NOT FORAM,2097,1834.2
MV1012-BC-83,broken,bolivina seminuda var. humilis,2098,1834.2
MV1012-BC-83,unbroken,bolivina alata,2099,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2100,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2101,1834.2
MV1012-BC-83,broken,bolivina argentea,2102,1834.2
MV1012-BC-83,broken,bolivina argentea,2103,1834.2
MV1012-BC-83,unbroken,gyroidina subtenera,2104,1834.2
MV1012-BC-83,broken,bolivina seminuda var. humilis,2105,1834.2
MV1012-BC-83,unbroken,bolivina alata,2106,1834.2
MV1012-BC-83,broken,fursenkoina bradyi,2107,1834.2
MV1012-BC-83,broken,bolivina seminuda var. humilis,2108,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2109,1834.2
MV1012-BC-83,unbroken,bolivina alata,2110,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2111,1834.2
MV1012-BC-83,broken,NOT FORAM,2112,1834.2
MV1012-BC-83,broken,bolivina argentea,2113,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2114,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2115,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2116,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2117,1834.2
MV1012-BC-83,broken,bolivina argentea,2118,1834.2
MV1012-BC-83,unbroken,bolivina alata,2119,1834.2
MV1012-BC-83,broken,bolivina seminuda var. humilis,2120,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2121,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2122,1834.2
MV1012-BC-83,unbroken,fursenkoina bradyi,2123,1834.2
MV1012-BC-83,broken,bulimina exilis,2124,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2125,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2126,1834.2
MV1012-BC-83,broken,NOT FORAM,2127,1834.2
MV1012-BC-83,broken,bolivina seminuda var. humilis,2128,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2129,1834.2
MV1012-BC-83,broken,bolivina argentea,2130,1834.2
MV1012-BC-83,broken,bolivina argentea,2131,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2132,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2133,1834.2
MV1012-BC-83,broken,bolivina seminuda var. humilis,2134,1834.2
MV1012-BC-83,unbroken,bolivina seminuda var. humilis,2135,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2136,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2137,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2138,1834.2
MV1012-BC-83,unbroken,NOT FORAM,2139,1834.2
MV1012-BC-83,unbroken,bolivina seminuda var. humilis,2140,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2141,1834.2
MV1012-BC-83,broken,bolivina argentea,2142,1834.2
MV1012-BC-83,unbroken,bulimina exilis,2143,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2144,1834.2
MV1012-BC-83,broken,bolivina argentea,2145,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2146,1834.2
MV1012-BC-83,broken,NOT FORAM,2147,1834.2
MV1012-BC-83,broken,bulimina exilis,2148,1834.2
MV1012-BC-83,broken,bolivina seminuda,2149,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2150,1834.2
MV1012-BC-83,unbroken,NOT FORAM,2151,1834.2
MV1012-BC-83,broken,bolivina seminuda,2152,1834.2
MV1012-BC-83,unbroken,NOT FORAM,2153,1834.2
MV1012-BC-83,unbroken,uvigerina peregrina,2154,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2155,1834.2
MV1012-BC-83,broken,bolivina argentea,2156,1834.2
MV1012-BC-83,broken,bolivina argentea,2157,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2158,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2159,1834.2
MV1012-BC-83,broken,NOT FORAM,2160,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2161,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2162,1834.2
MV1012-BC-83,unbroken,NOT FORAM,2163,1834.2
MV1012-BC-83,broken,bolivina argentea,2164,1834.2
MV1012-BC-83,broken,bolivina argentea,2165,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2166,1834.2
MV1012-BC-83,broken,bolivina argentea,2167,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2168,1834.2
MV1012-BC-83,broken,NOT FORAM,2169,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2170,1834.2
MV1012-BC-83,broken,bulimina exilis,2171,1834.2
MV1012-BC-83,broken,fursenkoina bradyi,2172,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2173,1834.2
MV1012-BC-83,broken,bolivina argentea,2174,1834.2
MV1012-BC-83,unbroken,NOT FORAM,2175,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2176,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2177,1834.2
MV1012-BC-83,broken,bolivina argentea,2178,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2179,1834.2
MV1012-BC-83,unbroken,bulimina exilis,2180,1834.2
MV1012-BC-83,broken,bolivina seminuda var. humilis,2181,1834.2
MV1012-BC-83,broken,bolivina seminuda var. humilis,2182,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2183,1834.2
MV1012-BC-83,broken,bolivina argentea,2184,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2185,1834.2
MV1012-BC-83,broken,bolivina argentea,2186,1834.2
MV1012-BC-83,unbroken,bolivina argentea,2187,1834.2
MV1012-BC-83,unbroken,NOT FORAM,2188,1834.2
MV1012-BC-83,unbroken,NOT FORAM,2189,1834.2
MV1012-BC-83,unbroken,NOT FORAM,2190,1834.2
MV1012-BC-8,unbroken,NOT FORAM,1,2001
MV1012-BC-8,unbroken,NOT FORAM,2,2001
MV1012-BC-8,unbroken,NOT FORAM,3,2001
MV1012-BC-8,broken,fursenkoina bradyi,4,2001
MV1012-BC-8,unbroken,nonionella stella,5,2001
MV1012-BC-8,unbroken,NOT FORAM,6,2001
MV1012-BC-8,broken,suggrunda eckisi,7,2001
MV1012-BC-8,unbroken,nonionella stella,8,2001
MV1012-BC-8,unbroken,fursenkoina bradyi,9,2001
MV1012-BC-8,unbroken,nonionella stella,10,2001
MV1012-BC-8,unbroken,suggrunda eckisi,11,2001
MV1012-BC-8,unbroken,NOT FORAM,12,2001
MV1012-BC-8,unbroken,fursenkoina bradyi,13,2001
MV1012-BC-8,broken,nonionella stella,14,2001
MV1012-BC-8,unbroken,NOT FORAM,15,2001
MV1012-BC-8,unbroken,bolivina seminuda,16,2001
MV1012-BC-8,unbroken,suggrunda eckisi,17,2001
MV1012-BC-8,unbroken,bulimina exilis,18,2001
MV1012-BC-8,broken,nonionella stella,19,2001
MV1012-BC-8,unbroken,nonionella stella,20,2001
MV1012-BC-8,unbroken,nonionella stella,21,2001
MV1012-BC-8,unbroken,nonionella stella,22,2001
MV1012-BC-8,unbroken,nonionella stella,23,2001
MV1012-BC-8,unbroken,NOT FORAM,24,2001
MV1012-BC-8,unbroken,nonionella stella,25,2001
MV1012-BC-8,unbroken,nonionella stella,26,2001
MV1012-BC-8,unbroken,nonionella stella,27,2001
MV1012-BC-8,broken,suggrunda eckisi,28,2001
MV1012-BC-8,unbroken,bolivina seminuda var. humilis,29,2001
MV1012-BC-8,broken,nonionella stella,30,2001
MV1012-BC-8,unbroken,suggrunda eckisi,31,2001
MV1012-BC-8,unbroken,nonionella stella,32,2001
MV1012-BC-8,broken,bulimina exilis,33,2001
MV1012-BC-8,broken,NOT FORAM,34,2001
MV1012-BC-8,unbroken,nonionella stella,35,2001
MV1012-BC-8,unbroken,suggrunda eckisi,36,2001
MV1012-BC-8,unbroken,nonionella stella,37,2001
MV1012-BC-8,unbroken,nonionella stella,38,2001
MV1012-BC-8,unbroken,nonionella stella,39,2001
MV1012-BC-8,unbroken,nonionella stella,40,2001
MV1012-BC-8,broken,bulimina exilis,41,2001
MV1012-BC-8,unbroken,NOT FORAM,42,2001
MV1012-BC-8,unbroken,NOT FORAM,43,2001
MV1012-BC-8,broken,fursenkoina bradyi,44,2001
MV1012-BC-8,unbroken,nonionella stella,45,2001
MV1012-BC-8,unbroken,nonionella stella,46,2001
MV1012-BC-8,unbroken,fursenkoina bradyi,47,2001
MV1012-BC-8,broken,nonionella stella,48,2001
MV1012-BC-8,unbroken,nonionella stella,49,2001
MV1012-BC-8,broken,suggrunda eckisi,50,2001
MV1012-BC-8,broken,NOT FORAM,51,2001
MV1012-BC-8,unbroken,nonionella stella,52,2001
MV1012-BC-8,unbroken,suggrunda eckisi,53,2001
MV1012-BC-8,broken,NOT FORAM,54,2001
MV1012-BC-8,unbroken,bolivina argentea,55,2001
MV1012-BC-8,unbroken,NOT FORAM,56,2001
MV1012-BC-8,broken,suggrunda eckisi,57,2001
MV1012-BC-8,broken,suggrunda eckisi,58,2001
MV1012-BC-8,unbroken,suggrunda eckisi,59,2001
MV1012-BC-8,unbroken,nonionella stella,60,2001
MV1012-BC-8,broken,nonionella stella,61,2001
MV1012-BC-8,unbroken,suggrunda eckisi,62,2001
MV1012-BC-8,unbroken,nonionella stella,63,2001
MV1012-BC-8,unbroken,bolivina seminuda,64,2001
MV1012-BC-8,unbroken,bolivina seminuda,65,2001
MV1012-BC-8,unbroken,suggrunda eckisi,66,2001
MV1012-BC-8,unbroken,bolivina seminuda,67,2001
MV1012-BC-8,broken,fursenkoina bradyi,68,2001
MV1012-BC-8,broken,suggrunda eckisi,69,2001
MV1012-BC-8,unbroken,bulimina exilis,70,2001
MV1012-BC-8,unbroken,bolivina seminuda,71,2001
MV1012-BC-8,broken,nonionella stella,72,2001
MV1012-BC-8,unbroken,nonionella stella,73,2001
MV1012-BC-8,unbroken,bulimina exilis,74,2001
MV1012-BC-8,unbroken,nonionella stella,75,2001
MV1012-BC-8,unbroken,nonionella stella,76,2001
MV1012-BC-8,unbroken,nonionella stella,77,2001
MV1012-BC-8,unbroken,suggrunda eckisi,78,2001
MV1012-BC-8,unbroken,nonionella stella,79,2001
MV1012-BC-8,unbroken,nonionella stella,80,2001
MV1012-BC-8,broken,nonionella stella,81,2001
MV1012-BC-8,unbroken,nonionella stella,82,2001
MV1012-BC-8,unbroken,suggrunda eckisi,83,2001
MV1012-BC-8,unbroken,bulimina exilis,84,2001
MV1012-BC-8,broken,NOT FORAM,85,2001
MV1012-BC-8,unbroken,nonionella stella,86,2001
MV1012-BC-8,unbroken,NOT FORAM,87,2001
MV1012-BC-8,unbroken,NOT FORAM,88,2001
MV1012-BC-8,unbroken,bolivina argentea,89,2001
MV1012-BC-8,broken,suggrunda eckisi,90,2001
MV1012-BC-8,unbroken,fursenkoina bradyi,91,2001
MV1012-BC-8,unbroken,bulimina exilis,92,2001
MV1012-BC-8,unbroken,bulimina exilis,93,2001
MV1012-BC-8,unbroken,NOT FORAM,94,2001
MV1012-BC-8,unbroken,NOT FORAM,95,2001
MV1012-BC-8,broken,bulimina exilis,96,2001
MV1012-BC-8,broken,NOT FORAM,97,2001
MV1012-BC-8,broken,nonionella stella,98,2001
MV1012-BC-8,broken,nonionella stella,99,2001
MV1012-BC-8,unbroken,epistominella exigua,100,2001
MV1012-BC-8,unbroken,nonionella stella,101,2001
MV1012-BC-8,unbroken,NOT FORAM,102,2001
MV1012-BC-8,broken,nonionella stella,103,2001
MV1012-BC-8,broken,nonionella stella,104,2001
MV1012-BC-8,unbroken,suggrunda eckisi,105,2001
MV1012-BC-8,unbroken,bulimina exilis,106,2001
MV1012-BC-8,broken,bolivina argentea,107,2001
MV1012-BC-8,unbroken,suggrunda eckisi,108,2001
MV1012-BC-8,unbroken,bolivina pacifica,109,2001
MV1012-BC-8,broken,suggrunda eckisi,110,2001
MV1012-BC-8,broken,suggrunda eckisi,111,2001
MV1012-BC-8,unbroken,fursenkoina bradyi,112,2001
MV1012-BC-8,unbroken,nonionella stella,113,2001
MV1012-BC-8,unbroken,bolivinita minuta,114,2001
MV1012-BC-8,unbroken,bolivina argentea,115,2001
MV1012-BC-8,unbroken,NOT FORAM,116,2001
MV1012-BC-8,broken,bulimina exilis,117,2001
MV1012-BC-8,unbroken,nonionella stella,118,2001
MV1012-BC-8,broken,suggrunda eckisi,119,2001
MV1012-BC-8,unbroken,bulimina exilis,120,2001
MV1012-BC-8,unbroken,NOT FORAM,121,2001
MV1012-BC-8,broken,nonionella stella,122,2001
MV1012-BC-8,unbroken,NOT FORAM,123,2001
MV1012-BC-8,broken,nonionella stella,124,2001
MV1012-BC-8,unbroken,bolivina seminuda var. humilis,125,2001
MV1012-BC-8,broken,nonionella stella,126,2001
MV1012-BC-8,unbroken,nonionella stella,127,2001
MV1012-BC-8,unbroken,nonionella stella,128,2001
MV1012-BC-8,unbroken,nonionella stella,129,2001
MV1012-BC-8,unbroken,fursenkoina bradyi,130,2001
MV1012-BC-8,unbroken,epistominella pacifica,131,2001
MV1012-BC-8,unbroken,suggrunda eckisi,132,2001
MV1012-BC-8,unbroken,suggrunda eckisi,133,2001
MV1012-BC-8,unbroken,nonionella stella,134,2001
MV1012-BC-8,broken,suggrunda eckisi,135,2001
MV1012-BC-8,unbroken,nonionella stella,136,2001
MV1012-BC-8,unbroken,nonionella stella,137,2001
MV1012-BC-8,broken,suggrunda eckisi,138,2001
MV1012-BC-8,unbroken,nonionella stella,139,2001
